userId,umap_1,umap_2
UC4zSFYCbPrz9kkblfv8VdeA,-0.5921273,6.5190477
UC5-Nhj5EAZsc1c8jaFeDBuQ,2.7417736,8.478218
UC5-jYiq6vsEkZ1v6ngeUPRA,11.015487,1.608853
UC50A87xuO9Bb42JM8p3Hi-w,1.1870638,1.4772682
UC510tIqqxvIb1-AE8U5OK7A,8.772579,-7.106462
UC51YiiEjaoERO__aQc2pz_g,9.387381,5.396133
UC52H_yYy4GgF9s-Hpt9N9VA,0.25331667,2.706791
UC52bodhD1hI3f1LGwW8ftvg,-0.79221886,4.4123693
UC57OnleANxJNZUhQ23J224w,-3.7124157,0.09281284
UC58DbgrhLOeaR_whwDQbC2w,2.4558647,8.693312
UC58UxSSINjt74QHgp2p4grA,9.398279,3.2113712
UC58XpyAMPT9N-duiX5N97aA,8.224571,7.0339117
UC594Mp21oUxj3iklukovrJQ,-0.44963822,5.9888225
UC59GrL3iE1Aubxh7jM68jWQ,1.8355069,0.44319123
